step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
529	[-0.34, 0.59, 1.0, -0.02, 0.08, 0.04, 1.0]	[0.04, -0.17, 0.91]	[0.04, -0.19, 0.91]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
530	[-0.32, 0.63, 1.0, -0.02, 0.08, 0.03, 1.0]	[0.04, -0.17, 0.92]	[0.03, -0.18, 0.92]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
531	[-0.29, 0.5, 1.0, -0.03, 0.09, 0.03, 1.0]	[0.03, -0.16, 0.93]	[0.03, -0.17, 0.93]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
532	[-0.28, 0.5, 1.0, -0.03, 0.08, 0.03, 1.0]	[0.03, -0.15, 0.94]	[0.02, -0.17, 0.95]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
533	[-0.39, 0.29, 1.0, -0.04, 0.08, 0.02, 1.0]	[0.03, -0.15, 0.96]	[0.02, -0.16, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
534	[-0.35, 0.33, 0.97, -0.04, 0.08, 0.03, 1.0]	[0.02, -0.14, 0.97]	[0.01, -0.16, 0.97]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
535	[-0.35, 0.2, 0.92, -0.04, 0.06, 0.03, 1.0]	[0.01, -0.14, 0.98]	[0.01, -0.15, 0.99]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
536	[-0.3, 0.27, 0.81, -0.03, 0.05, 0.05, 1.0]	[0.01, -0.13, 0.99]	[0.0, -0.15, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
537	[-0.28, 0.15, 0.64, -0.03, 0.04, 0.07, 1.0]	[0.0, -0.13, 1.01]	[-0.0, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
538	[-0.45, 0.18, 0.58, -0.02, 0.03, 0.07, 1.0]	[0.0, -0.13, 1.01]	[-0.01, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
539	[-0.43, -0.03, 0.41, -0.02, 0.02, 0.07, 1.0]	[-0.01, -0.12, 1.02]	[-0.01, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
540	[-0.42, 0.16, 0.58, -0.02, -0.0, 0.08, 1.0]	[-0.01, -0.12, 1.03]	[-0.02, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
541	[-0.54, 0.05, 0.59, -0.03, -0.04, 0.08, 1.0]	[-0.02, -0.12, 1.04]	[-0.02, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
542	[-0.59, 0.1, 0.69, -0.03, -0.07, 0.07, 1.0]	[-0.02, -0.12, 1.04]	[-0.03, -0.13, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
543	[-0.56, -0.06, 0.48, -0.04, -0.08, 0.06, 1.0]	[-0.03, -0.12, 1.05]	[-0.03, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
544	[-0.47, -0.0, 0.5, -0.04, -0.08, 0.06, 1.0]	[-0.03, -0.12, 1.06]	[-0.04, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
545	[-0.26, -0.16, 0.17, -0.04, -0.07, 0.06, 1.0]	[-0.04, -0.12, 1.07]	[-0.04, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
546	[-0.16, -0.02, 0.16, -0.03, -0.06, 0.06, 1.0]	[-0.04, -0.12, 1.07]	[-0.05, -0.13, 1.08]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
547	[0.07, -0.09, -0.06, -0.02, -0.04, 0.06, 1.0]	[-0.05, -0.12, 1.07]	[-0.05, -0.13, 1.08]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
548	[0.12, -0.0, -0.1, -0.01, -0.02, 0.06, 1.0]	[-0.05, -0.12, 1.07]	[-0.05, -0.13, 1.08]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
549	[-0.02, -0.02, -0.06, -0.0, -0.01, 0.06, 1.0]	[-0.05, -0.12, 1.07]	[-0.06, -0.13, 1.08]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
550	[-0.12, 0.07, -0.15, -0.0, -0.0, 0.05, 1.0]	[-0.05, -0.12, 1.07]	[-0.06, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
551	[-0.31, -0.05, -0.13, 0.0, 0.01, 0.04, 1.0]	[-0.06, -0.12, 1.07]	[-0.06, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
552	[-0.27, 0.06, -0.16, 0.01, 0.02, 0.03, 1.0]	[-0.06, -0.12, 1.06]	[-0.06, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
553	[-0.28, -0.09, -0.04, 0.01, 0.02, 0.03, 1.0]	[-0.06, -0.12, 1.06]	[-0.07, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
554	[-0.21, 0.05, -0.05, 0.01, 0.02, 0.02, 1.0]	[-0.07, -0.12, 1.06]	[-0.07, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
555	[-0.22, 0.01, 0.06, 0.01, 0.02, 0.02, 1.0]	[-0.07, -0.12, 1.06]	[-0.07, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
556	[-0.17, -0.0, 0.05, 0.01, 0.03, 0.02, 1.0]	[-0.07, -0.12, 1.06]	[-0.08, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
557	[-0.2, -0.07, 0.1, 0.01, 0.03, 0.02, 1.0]	[-0.08, -0.12, 1.06]	[-0.08, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
558	[-0.11, -0.03, 0.13, 0.01, 0.03, 0.02, 1.0]	[-0.08, -0.12, 1.06]	[-0.08, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
559	[-0.11, -0.03, 0.14, 0.01, 0.04, 0.02, 1.0]	[-0.08, -0.12, 1.06]	[-0.09, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
560	[-0.06, -0.01, 0.26, 0.01, 0.05, 0.02, 1.0]	[-0.09, -0.12, 1.06]	[-0.09, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
561	[-0.14, 0.06, 0.18, 0.01, 0.04, 0.02, 1.0]	[-0.09, -0.12, 1.06]	[-0.09, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
562	[-0.11, 0.04, 0.06, 0.01, 0.04, 0.02, 1.0]	[-0.09, -0.12, 1.07]	[-0.09, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
563	[-0.09, 0.04, -0.09, 0.01, 0.04, 0.02, 1.0]	[-0.09, -0.12, 1.07]	[-0.09, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
564	[-0.04, -0.04, -0.09, 0.01, 0.04, 0.01, 1.0]	[-0.09, -0.12, 1.07]	[-0.1, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
565	[-0.04, 0.0, -0.09, 0.01, 0.03, 0.02, 1.0]	[-0.1, -0.12, 1.07]	[-0.1, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
566	[-0.08, -0.09, -0.09, 0.01, 0.03, 0.02, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
567	[-0.22, -0.1, -0.17, 0.01, 0.03, 0.02, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
568	[-0.25, -0.1, -0.17, 0.02, 0.03, 0.01, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
569	[-0.31, -0.12, -0.15, 0.02, 0.02, 0.01, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.14, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
570	[-0.34, -0.1, -0.14, 0.02, 0.02, 0.01, 1.0]	[-0.1, -0.12, 1.06]	[-0.11, -0.14, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
571	[-0.27, -0.15, -0.26, 0.02, 0.01, 0.0, 1.0]	[-0.11, -0.12, 1.06]	[-0.11, -0.14, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
572	[-0.18, -0.13, -0.29, 0.02, 0.01, 0.0, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.14, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
573	[0.0, -0.1, -0.31, 0.02, 0.0, 0.0, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
574	[0.07, -0.06, -0.29, 0.02, -0.0, 0.01, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
575	[0.1, -0.06, -0.24, 0.02, -0.0, 0.01, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
576	[0.04, -0.1, -0.16, 0.02, -0.0, 0.01, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
577	[-0.02, -0.09, -0.16, 0.02, -0.0, 0.01, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
578	[-0.11, -0.1, -0.1, 0.01, -0.0, 0.01, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
579	[-0.12, -0.07, -0.12, 0.01, -0.01, 0.0, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
580	[-0.13, -0.04, -0.11, 0.01, -0.01, 0.0, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
581	[-0.09, 0.01, -0.12, 0.01, -0.01, -0.0, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
582	[-0.05, 0.04, 0.02, 0.01, -0.01, -0.0, 1.0]	[-0.11, -0.13, 1.03]	[-0.12, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
583	[-0.07, 0.04, 0.07, 0.0, -0.01, -0.01, 1.0]	[-0.12, -0.13, 1.03]	[-0.12, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
584	[0.01, 0.06, 0.19, -0.0, -0.01, -0.01, 1.0]	[-0.12, -0.13, 1.03]	[-0.12, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
585	[0.05, 0.07, 0.22, -0.01, -0.01, -0.01, 1.0]	[-0.12, -0.13, 1.03]	[-0.12, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
586	[0.12, 0.07, 0.29, -0.02, -0.02, -0.01, 1.0]	[-0.12, -0.13, 1.03]	[-0.12, -0.15, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
587	[0.07, 0.07, 0.15, -0.02, -0.01, -0.01, 1.0]	[-0.12, -0.13, 1.04]	[-0.12, -0.15, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
588	[0.13, 0.1, 0.18, -0.02, -0.01, -0.02, 1.0]	[-0.12, -0.13, 1.04]	[-0.12, -0.15, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
589	[0.06, 0.11, 0.12, -0.03, -0.01, -0.02, 1.0]	[-0.11, -0.13, 1.04]	[-0.12, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
590	[0.07, 0.16, 0.15, -0.03, -0.01, -0.03, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
591	[0.1, 0.14, 0.08, -0.03, -0.01, -0.03, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
592	[0.14, 0.14, 0.07, -0.03, -0.01, -0.03, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
593	[0.13, 0.07, 0.07, -0.02, -0.01, -0.03, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
594	[0.14, 0.07, 0.06, -0.02, -0.01, -0.03, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
595	[0.16, 0.07, 0.04, -0.02, -0.01, -0.03, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
596	[0.12, 0.06, 0.03, -0.02, -0.01, -0.03, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.13, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
597	[0.18, 0.03, -0.03, -0.02, -0.02, -0.03, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.13, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
598	[0.21, 0.07, -0.09, -0.02, -0.02, -0.03, 1.0]	[-0.1, -0.12, 1.05]	[-0.11, -0.13, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
599	[0.24, 0.0, -0.16, -0.01, -0.02, -0.03, 1.0]	[-0.1, -0.12, 1.05]	[-0.1, -0.13, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
600	[0.22, 0.05, -0.14, -0.01, -0.02, -0.03, 1.0]	[-0.1, -0.12, 1.04]	[-0.1, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
601	[0.19, 0.01, -0.15, -0.0, -0.03, -0.02, 1.0]	[-0.1, -0.12, 1.04]	[-0.1, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
602	[0.19, 0.0, -0.08, -0.0, -0.03, -0.02, 1.0]	[-0.09, -0.12, 1.04]	[-0.1, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
603	[0.15, 0.01, -0.06, -0.0, -0.03, -0.02, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
604	[0.11, -0.02, -0.08, -0.0, -0.03, -0.02, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
605	[-0.02, -0.04, -0.12, -0.0, -0.03, -0.02, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
606	[-0.0, -0.09, -0.18, -0.0, -0.03, -0.02, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
607	[-0.12, -0.12, -0.19, -0.0, -0.03, -0.02, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
608	[-0.17, -0.06, -0.25, 0.0, -0.02, -0.02, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
609	[-0.15, -0.03, -0.19, 0.0, -0.02, -0.02, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
610	[-0.16, -0.06, -0.13, 0.0, -0.02, -0.02, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
611	[-0.13, -0.03, -0.08, -0.0, -0.02, -0.02, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
612	[-0.11, -0.06, -0.03, -0.0, -0.02, -0.01, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
613	[-0.06, -0.06, -0.09, -0.0, -0.02, -0.01, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
614	[-0.08, -0.02, -0.06, -0.0, -0.02, -0.01, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
615	[-0.07, -0.09, -0.02, -0.0, -0.02, -0.0, 1.0]	[-0.09, -0.12, 1.02]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
616	[-0.05, -0.09, 0.06, -0.01, -0.02, -0.0, 1.0]	[-0.09, -0.12, 1.02]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
617	[-0.02, -0.07, 0.08, -0.01, -0.02, 0.0, 1.0]	[-0.09, -0.12, 1.02]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
618	[-0.01, -0.03, 0.0, -0.01, -0.01, 0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
619	[-0.05, 0.02, 0.05, -0.01, -0.01, 0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
620	[-0.11, -0.02, 0.02, -0.01, -0.01, -0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
621	[-0.07, -0.02, 0.03, -0.01, -0.01, -0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.1, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
622	[-0.07, 0.03, -0.02, -0.01, -0.01, -0.01, 1.0]	[-0.09, -0.13, 1.03]	[-0.1, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
623	[-0.02, 0.05, -0.07, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.13, 1.03]	[-0.1, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
624	[-0.03, 0.06, -0.14, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.03]	[-0.1, -0.14, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
625	[-0.05, 0.04, -0.19, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.03]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
626	[-0.07, 0.06, -0.17, -0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
627	[0.03, 0.04, -0.16, 0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
628	[0.02, 0.06, -0.05, 0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
629	[0.0, 0.05, -0.02, 0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
630	[0.02, 0.03, 0.0, -0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
631	[-0.06, 0.02, 0.03, -0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
632	[-0.07, -0.0, -0.03, -0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
633	[-0.08, -0.02, -0.01, -0.0, -0.0, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
634	[-0.08, 0.02, 0.05, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
635	[-0.05, 0.0, 0.08, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
636	[-0.06, -0.01, -0.01, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
637	[-0.0, 0.02, -0.1, -0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.11, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
638	[0.09, 0.02, -0.16, -0.0, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.02]	[-0.11, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
639	[0.18, 0.01, -0.21, 0.0, -0.01, -0.0, 1.0]	[-0.1, -0.12, 1.01]	[-0.11, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
640	[0.22, 0.06, -0.19, 0.01, -0.01, 0.0, 1.0]	[-0.1, -0.12, 1.01]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
641	[0.21, 0.04, -0.22, 0.02, -0.0, 0.01, 1.0]	[-0.1, -0.12, 1.01]	[-0.1, -0.13, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
642	[0.15, 0.07, -0.17, 0.02, 0.01, 0.02, 1.0]	[-0.1, -0.12, 1.01]	[-0.1, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
643	[-0.03, 0.06, -0.15, 0.03, 0.01, 0.02, 1.0]	[-0.1, -0.12, 1.0]	[-0.1, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
644	[-0.08, 0.06, -0.11, 0.03, 0.02, 0.02, 1.0]	[-0.09, -0.12, 1.0]	[-0.1, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
645	[-0.07, 0.06, -0.19, 0.04, 0.03, 0.02, 1.0]	[-0.1, -0.12, 1.0]	[-0.1, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
646	[-0.09, 0.1, -0.27, 0.04, 0.04, 0.02, 1.0]	[-0.1, -0.12, 1.0]	[-0.1, -0.13, 1.0]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
647	[-0.02, 0.13, -0.36, 0.05, 0.04, 0.03, 1.0]	[-0.1, -0.11, 1.0]	[-0.1, -0.13, 0.99]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
648	[-0.09, 0.18, -0.36, 0.06, 0.05, 0.02, 1.0]	[-0.09, -0.11, 0.99]	[-0.1, -0.13, 0.99]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
649	[-0.05, 0.18, -0.29, 0.07, 0.05, 0.02, 1.0]	[-0.1, -0.11, 0.99]	[-0.1, -0.12, 0.99]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
650	[-0.05, 0.23, -0.25, 0.07, 0.05, 0.02, 1.0]	[-0.1, -0.11, 0.99]	[-0.1, -0.12, 0.98]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
651	[-0.12, 0.13, -0.21, 0.07, 0.06, 0.01, 1.0]	[-0.1, -0.11, 0.98]	[-0.1, -0.12, 0.98]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
652	[-0.14, 0.09, -0.21, 0.07, 0.06, 0.01, -1.0]	[-0.1, -0.11, 0.98]	[-0.1, -0.12, 0.98]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
653	[-0.14, 0.06, -0.22, 0.08, 0.07, 0.01, -1.0]	[-0.1, -0.1, 0.98]	[-0.1, -0.12, 0.97]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
654	[-0.15, 0.02, -0.3, 0.09, 0.09, 0.0, -1.0]	[-0.1, -0.1, 0.98]	[-0.1, -0.11, 0.97]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
655	[0.01, 0.04, 0.07, 0.07, 0.09, 0.01, -1.0]	[-0.1, -0.1, 0.98]	[-0.1, -0.12, 0.97]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
656	[0.02, 0.01, 0.15, 0.06, 0.07, 0.0, -1.0]	[-0.1, -0.1, 0.98]	[-0.1, -0.12, 0.97]	[-0.08, -0.0, 0.94]	[-0.08, -0.0, 0.88]
657	[0.08, -0.11, 0.13, 0.04, 0.06, 0.0, -1.0]	[-0.1, -0.1, 0.98]	[-0.1, -0.11, 0.97]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
658	[0.08, -0.04, 0.05, 0.03, 0.05, 0.01, -1.0]	[-0.1, -0.1, 0.98]	[-0.1, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
659	[0.14, -0.15, 0.12, 0.02, 0.05, 0.01, -1.0]	[-0.1, -0.11, 0.98]	[-0.09, -0.11, 0.96]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
