step	action	robot0_eef_pos	tool_pos	frame_pos	stand_pos
529	[-0.32, 0.1, 0.41, -0.02, 0.12, -0.0, 1.0]	[-0.06, -0.13, 1.01]	[-0.06, -0.14, 1.01]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
530	[-0.36, 0.03, 0.36, -0.01, 0.11, 0.0, 1.0]	[-0.06, -0.12, 1.01]	[-0.07, -0.14, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
531	[-0.36, 0.08, 0.32, -0.0, 0.11, 0.0, 1.0]	[-0.07, -0.12, 1.02]	[-0.07, -0.13, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
532	[-0.14, 0.02, 0.4, -0.01, 0.1, 0.0, 1.0]	[-0.08, -0.12, 1.02]	[-0.08, -0.13, 1.02]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
533	[-0.22, 0.04, 0.37, -0.01, 0.1, 0.0, 1.0]	[-0.08, -0.12, 1.02]	[-0.08, -0.13, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
534	[0.08, -0.12, 0.26, -0.02, 0.1, 0.0, 1.0]	[-0.08, -0.12, 1.03]	[-0.09, -0.13, 1.03]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
535	[-0.17, -0.03, 0.3, -0.02, 0.09, 0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
536	[-0.1, -0.24, 0.15, -0.02, 0.09, 0.0, 1.0]	[-0.09, -0.12, 1.03]	[-0.09, -0.13, 1.04]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
537	[-0.19, -0.08, 0.16, -0.02, 0.08, 0.0, 1.0]	[-0.09, -0.12, 1.04]	[-0.09, -0.13, 1.04]	[-0.08, -0.0, 0.95]	[-0.08, 0.0, 0.88]
538	[-0.16, -0.3, 0.02, -0.02, 0.08, -0.0, 1.0]	[-0.09, -0.12, 1.04]	[-0.1, -0.13, 1.04]	[-0.08, -0.0, 0.95]	[-0.08, 0.0, 0.88]
539	[-0.25, -0.06, 0.09, -0.02, 0.07, -0.0, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.14, 1.04]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
540	[-0.17, -0.26, 0.11, -0.02, 0.07, -0.0, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.14, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
541	[-0.23, -0.03, 0.16, -0.02, 0.06, -0.0, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.14, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
542	[-0.17, -0.16, 0.15, -0.02, 0.06, -0.0, 1.0]	[-0.1, -0.13, 1.04]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
543	[-0.17, 0.0, 0.2, -0.02, 0.05, -0.0, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
544	[-0.15, -0.1, 0.15, -0.01, 0.05, -0.0, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
545	[-0.2, 0.01, 0.09, -0.01, 0.04, -0.0, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
546	[-0.2, -0.1, -0.02, -0.01, 0.04, -0.0, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.06]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
547	[-0.02, -0.03, -0.03, -0.01, 0.03, -0.0, 1.0]	[-0.12, -0.13, 1.05]	[-0.12, -0.14, 1.06]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
548	[0.17, -0.18, -0.12, -0.01, 0.02, 0.0, 1.0]	[-0.12, -0.14, 1.05]	[-0.12, -0.15, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
549	[0.3, -0.13, -0.17, -0.01, 0.01, 0.01, 1.0]	[-0.12, -0.14, 1.05]	[-0.12, -0.15, 1.05]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
550	[0.38, -0.26, -0.03, -0.0, 0.01, 0.02, 1.0]	[-0.12, -0.14, 1.05]	[-0.12, -0.15, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
551	[0.31, -0.17, -0.26, -0.0, 0.01, 0.02, 1.0]	[-0.11, -0.14, 1.04]	[-0.11, -0.15, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
552	[0.22, -0.3, -0.16, 0.0, 0.01, 0.02, 1.0]	[-0.11, -0.14, 1.04]	[-0.11, -0.15, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
553	[0.24, -0.22, -0.14, 0.0, 0.01, 0.02, 1.0]	[-0.11, -0.15, 1.04]	[-0.11, -0.16, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
554	[0.2, -0.28, -0.04, -0.0, 0.01, 0.03, 1.0]	[-0.1, -0.15, 1.03]	[-0.11, -0.16, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
555	[0.16, -0.3, -0.04, -0.01, 0.0, 0.03, 1.0]	[-0.1, -0.15, 1.03]	[-0.1, -0.16, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
556	[0.07, -0.34, -0.03, -0.01, 0.0, 0.03, 1.0]	[-0.1, -0.16, 1.03]	[-0.1, -0.17, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
557	[0.07, -0.32, 0.08, -0.02, 0.0, 0.03, 1.0]	[-0.1, -0.16, 1.03]	[-0.1, -0.17, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
558	[0.08, -0.31, 0.09, -0.02, 0.0, 0.03, 1.0]	[-0.1, -0.16, 1.03]	[-0.1, -0.17, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
559	[0.08, -0.14, 0.27, -0.02, 0.01, 0.03, 1.0]	[-0.1, -0.17, 1.03]	[-0.1, -0.18, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
560	[0.07, -0.05, 0.35, -0.02, 0.01, 0.03, 1.0]	[-0.09, -0.17, 1.04]	[-0.09, -0.18, 1.04]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
561	[0.02, 0.11, 0.38, -0.02, 0.01, 0.03, 1.0]	[-0.09, -0.17, 1.04]	[-0.09, -0.18, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
562	[-0.06, 0.1, 0.26, -0.02, 0.01, 0.02, 1.0]	[-0.09, -0.17, 1.04]	[-0.09, -0.18, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
563	[-0.07, 0.28, 0.36, -0.01, 0.01, 0.02, 1.0]	[-0.09, -0.17, 1.05]	[-0.09, -0.18, 1.05]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
564	[-0.12, 0.27, 0.24, -0.01, 0.01, 0.01, 1.0]	[-0.09, -0.17, 1.05]	[-0.09, -0.18, 1.06]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
565	[-0.06, 0.36, 0.28, -0.01, 0.01, 0.01, 1.0]	[-0.09, -0.17, 1.06]	[-0.09, -0.18, 1.06]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
566	[-0.02, 0.36, 0.26, -0.0, 0.01, 0.01, 1.0]	[-0.09, -0.16, 1.06]	[-0.09, -0.17, 1.07]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
567	[-0.03, 0.29, 0.21, -0.0, 0.02, 0.0, 1.0]	[-0.09, -0.16, 1.06]	[-0.09, -0.17, 1.07]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
568	[0.03, 0.24, 0.18, 0.0, 0.02, 0.0, 1.0]	[-0.09, -0.15, 1.07]	[-0.09, -0.16, 1.07]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
569	[-0.03, 0.21, 0.22, 0.0, 0.02, 0.0, 1.0]	[-0.09, -0.15, 1.07]	[-0.09, -0.16, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
570	[0.01, 0.24, 0.2, 0.0, 0.02, -0.0, 1.0]	[-0.1, -0.15, 1.07]	[-0.1, -0.16, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
571	[-0.07, 0.22, 0.1, 0.0, 0.02, -0.0, 1.0]	[-0.1, -0.14, 1.07]	[-0.1, -0.15, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
572	[-0.06, 0.26, 0.09, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.14, 1.08]	[-0.1, -0.15, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
573	[-0.08, 0.25, 0.03, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.14, 1.08]	[-0.1, -0.15, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
574	[-0.06, 0.22, 0.04, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
575	[-0.06, 0.21, 0.08, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
576	[-0.02, -0.09, -0.14, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
577	[-0.01, 0.08, 0.01, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
578	[0.03, 0.07, -0.01, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
579	[-0.04, 0.02, -0.03, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
580	[-0.03, 0.05, 0.03, 0.01, 0.02, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
581	[-0.08, 0.0, -0.09, 0.01, 0.01, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
582	[-0.07, 0.04, -0.08, 0.01, 0.01, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
583	[-0.05, -0.02, -0.11, 0.01, 0.01, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
584	[0.0, -0.02, -0.1, 0.01, 0.01, -0.01, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
585	[0.01, -0.02, -0.01, 0.01, 0.01, -0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
586	[0.12, -0.0, -0.02, 0.01, 0.01, -0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
587	[0.08, -0.04, 0.12, 0.0, 0.01, 0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
588	[0.04, -0.01, 0.06, 0.0, 0.01, 0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.15, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
589	[0.05, -0.03, 0.16, -0.0, 0.01, 0.0, 1.0]	[-0.1, -0.14, 1.08]	[-0.1, -0.15, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
590	[0.08, 0.0, 0.17, -0.0, 0.01, 0.0, 1.0]	[-0.1, -0.14, 1.08]	[-0.1, -0.15, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
591	[0.05, 0.02, 0.14, -0.0, 0.01, 0.0, 1.0]	[-0.1, -0.14, 1.08]	[-0.1, -0.15, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
592	[0.06, 0.1, 0.06, -0.01, 0.01, 0.0, 1.0]	[-0.1, -0.14, 1.08]	[-0.1, -0.15, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
593	[0.08, 0.11, 0.12, -0.01, 0.01, 0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
594	[0.07, 0.13, 0.09, -0.01, 0.01, -0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
595	[0.06, 0.14, 0.07, -0.0, 0.01, -0.0, 1.0]	[-0.1, -0.13, 1.08]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
596	[0.03, 0.12, 0.01, -0.0, 0.01, -0.0, 1.0]	[-0.1, -0.13, 1.09]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
597	[0.04, 0.15, -0.02, 0.0, 0.01, -0.0, 1.0]	[-0.1, -0.13, 1.09]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
598	[0.06, 0.18, 0.0, 0.0, 0.01, -0.01, 1.0]	[-0.1, -0.13, 1.09]	[-0.1, -0.14, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
599	[-0.0, 0.17, -0.07, 0.01, 0.0, -0.01, 1.0]	[-0.1, -0.12, 1.09]	[-0.1, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
600	[0.0, 0.12, -0.11, 0.01, 0.0, -0.01, 1.0]	[-0.1, -0.12, 1.09]	[-0.1, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
601	[-0.01, 0.15, -0.09, 0.01, -0.0, -0.01, 1.0]	[-0.1, -0.12, 1.08]	[-0.1, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
602	[0.06, 0.1, -0.04, 0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.08]	[-0.1, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
603	[0.06, 0.08, -0.11, 0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.08]	[-0.1, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
604	[0.11, -0.02, -0.01, 0.01, -0.01, -0.01, 1.0]	[-0.1, -0.12, 1.08]	[-0.1, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
605	[0.08, -0.02, -0.08, 0.01, -0.01, -0.01, 1.0]	[-0.09, -0.12, 1.08]	[-0.09, -0.13, 1.09]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
606	[0.02, 0.05, -0.14, 0.01, -0.01, -0.0, 1.0]	[-0.09, -0.12, 1.08]	[-0.09, -0.13, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
607	[-0.0, -0.07, -0.11, 0.01, -0.01, -0.0, 1.0]	[-0.09, -0.11, 1.08]	[-0.09, -0.13, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
608	[-0.02, 0.08, -0.19, 0.01, -0.01, -0.0, 1.0]	[-0.09, -0.12, 1.08]	[-0.09, -0.13, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
609	[-0.13, -0.11, -0.19, 0.01, -0.02, -0.0, 1.0]	[-0.09, -0.11, 1.07]	[-0.09, -0.12, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
610	[-0.07, -0.11, -0.2, 0.0, -0.02, -0.0, 1.0]	[-0.09, -0.12, 1.07]	[-0.09, -0.13, 1.08]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
611	[-0.09, -0.18, -0.21, 0.0, -0.03, 0.0, 1.0]	[-0.09, -0.12, 1.07]	[-0.09, -0.13, 1.07]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
612	[-0.06, -0.15, -0.29, 0.01, -0.03, 0.01, 1.0]	[-0.09, -0.12, 1.07]	[-0.09, -0.13, 1.07]	[-0.08, 0.0, 0.95]	[-0.08, 0.0, 0.88]
613	[-0.12, -0.15, -0.13, 0.01, -0.03, 0.01, 1.0]	[-0.09, -0.12, 1.06]	[-0.1, -0.13, 1.07]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
614	[-0.11, -0.03, -0.15, 0.01, -0.03, 0.02, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.07]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
615	[-0.18, -0.01, -0.08, 0.01, -0.03, 0.02, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.07]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
616	[-0.13, 0.04, -0.01, 0.01, -0.03, 0.02, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.06]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
617	[-0.2, 0.04, -0.22, 0.02, -0.03, 0.03, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.06]	[-0.08, -0.0, 0.94]	[-0.08, 0.0, 0.88]
618	[-0.26, 0.01, -0.2, 0.03, -0.03, 0.03, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
619	[-0.36, 0.02, -0.16, 0.04, -0.02, 0.03, 1.0]	[-0.1, -0.12, 1.06]	[-0.1, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
620	[-0.33, -0.05, -0.21, 0.04, -0.02, 0.04, 1.0]	[-0.1, -0.12, 1.05]	[-0.1, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
621	[-0.18, -0.07, -0.01, 0.04, -0.03, 0.05, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
622	[-0.1, -0.1, -0.02, 0.04, -0.03, 0.06, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
623	[-0.12, -0.16, -0.05, 0.04, -0.03, 0.06, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.13, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
624	[-0.22, -0.1, -0.01, 0.04, -0.02, 0.07, 1.0]	[-0.11, -0.12, 1.05]	[-0.11, -0.14, 1.06]	[-0.08, 0.0, 0.94]	[-0.08, 0.0, 0.88]
625	[-0.24, -0.08, 0.0, 0.03, -0.01, 0.06, 1.0]	[-0.11, -0.13, 1.05]	[-0.11, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
626	[-0.25, -0.02, 0.05, 0.03, -0.01, 0.05, 1.0]	[-0.12, -0.13, 1.05]	[-0.12, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
627	[-0.16, 0.01, 0.1, 0.02, -0.01, 0.05, 1.0]	[-0.12, -0.13, 1.05]	[-0.12, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
628	[-0.18, 0.09, -0.01, 0.01, -0.01, 0.04, 1.0]	[-0.12, -0.13, 1.05]	[-0.12, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
629	[-0.11, 0.02, -0.02, 0.01, -0.01, 0.04, 1.0]	[-0.12, -0.13, 1.05]	[-0.12, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
630	[-0.09, -0.02, -0.11, 0.01, -0.01, 0.04, 1.0]	[-0.13, -0.12, 1.05]	[-0.13, -0.14, 1.06]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
631	[0.04, -0.05, -0.12, 0.02, -0.01, 0.04, 1.0]	[-0.13, -0.12, 1.05]	[-0.13, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
632	[0.01, -0.12, -0.28, 0.02, -0.01, 0.05, 1.0]	[-0.13, -0.12, 1.05]	[-0.13, -0.13, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
633	[0.2, -0.11, -0.27, 0.04, -0.01, 0.06, 1.0]	[-0.13, -0.12, 1.05]	[-0.13, -0.13, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, 0.0, 0.88]
634	[0.15, -0.09, -0.35, 0.05, -0.01, 0.08, 1.0]	[-0.13, -0.12, 1.04]	[-0.13, -0.14, 1.05]	[-0.1, 0.0, 0.94]	[-0.08, -0.0, 0.88]
635	[0.23, -0.06, -0.19, 0.06, -0.01, 0.09, 1.0]	[-0.13, -0.13, 1.04]	[-0.13, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
636	[0.15, -0.0, -0.16, 0.06, -0.01, 0.1, 1.0]	[-0.12, -0.13, 1.04]	[-0.12, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
637	[0.14, -0.02, -0.07, 0.06, -0.01, 0.1, 1.0]	[-0.12, -0.13, 1.04]	[-0.12, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
638	[0.05, 0.01, -0.1, 0.05, -0.01, 0.09, 1.0]	[-0.12, -0.13, 1.03]	[-0.12, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
639	[-0.05, 0.02, 0.04, 0.04, -0.03, 0.08, 1.0]	[-0.12, -0.13, 1.03]	[-0.12, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, -0.0, 0.88]
640	[-0.05, 0.06, -0.08, 0.03, -0.03, 0.07, 1.0]	[-0.11, -0.13, 1.03]	[-0.12, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
641	[0.11, 0.07, -0.06, 0.03, -0.03, 0.06, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
642	[0.14, 0.07, -0.08, 0.03, -0.03, 0.06, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
643	[0.19, 0.04, -0.03, 0.03, -0.03, 0.05, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
644	[0.17, 0.11, 0.11, 0.02, -0.03, 0.05, 1.0]	[-0.11, -0.13, 1.03]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
645	[0.16, -0.0, 0.06, 0.02, -0.03, 0.04, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
646	[0.06, 0.09, -0.03, 0.01, -0.03, 0.04, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
647	[-0.09, 0.02, 0.0, 0.01, -0.03, 0.03, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
648	[-0.21, 0.08, 0.01, 0.0, -0.04, 0.01, 1.0]	[-0.1, -0.13, 1.04]	[-0.1, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
649	[-0.2, 0.06, 0.14, -0.01, -0.04, 0.0, 1.0]	[-0.11, -0.13, 1.04]	[-0.1, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
650	[-0.14, 0.13, 0.13, -0.02, -0.05, -0.01, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
651	[-0.14, 0.07, 0.18, -0.04, -0.07, -0.02, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
652	[-0.14, 0.14, 0.01, -0.05, -0.08, -0.03, 1.0]	[-0.11, -0.13, 1.04]	[-0.11, -0.14, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
653	[-0.12, 0.08, -0.18, -0.05, -0.1, -0.04, 1.0]	[-0.11, -0.12, 1.04]	[-0.11, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
654	[-0.02, 0.07, -0.29, -0.04, -0.11, -0.05, 1.0]	[-0.11, -0.12, 1.04]	[-0.11, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
655	[0.08, 0.06, -0.3, -0.03, -0.12, -0.04, 1.0]	[-0.11, -0.12, 1.04]	[-0.11, -0.13, 1.05]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
656	[0.18, -0.02, -0.32, -0.02, -0.11, -0.03, 1.0]	[-0.11, -0.12, 1.04]	[-0.11, -0.13, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
657	[0.11, -0.04, -0.18, -0.01, -0.12, -0.03, 1.0]	[-0.11, -0.12, 1.03]	[-0.11, -0.13, 1.04]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
658	[0.06, -0.02, -0.13, -0.01, -0.12, -0.02, 1.0]	[-0.11, -0.12, 1.03]	[-0.11, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
659	[0.08, -0.06, -0.06, -0.0, -0.11, -0.01, 1.0]	[-0.11, -0.12, 1.03]	[-0.11, -0.13, 1.03]	[-0.09, 0.0, 0.94]	[-0.08, 0.0, 0.88]
